descmunicipio;ano;altitude;CodClima;CodRegiao;precipitacao_Janeiro;precipitacao_Fevereiro;precipitacao_Março;precipitacao_Abril;precipitacao_Maio;precipitacao_Junho;precipitacao_Julho;precipitacao_Agosto;precipitacao_Setembro;precipitacao_Outubro;precipitacao_Novembro;precipitacao_Dezembro;umidade_Janeiro;umidade_Fevereiro;umidade_Março;umidade_Abril;umidade_Maio;umidade_Junho;umidade_Julho;umidade_Agosto;umidade_Setembro;umidade_Outubro;umidade_Novembro;umidade_Dezembro;temperatura_Janeiro;temperatura_Fevereiro;temperatura_Março;temperatura_Abril;temperatura_Maio;temperatura_Junho;temperatura_Julho;temperatura_Agosto;temperatura_Setembro;temperatura_Outubro;temperatura_Novembro;temperatura_Dezembro
SUMIDOURO;1996;355;11;2;230,6;94,2;157,6;45,0;18,2;17,2;0,0;33,4;189,8;63,2;357,2;524,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
SUMIDOURO;1997;355;11;2;241,6;118,1;153,9;57,8;19,8;19,2;0,0;15,0;62,8;79,2;402,4;225,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
SUMIDOURO;1998;355;11;2;101,5;316,3;64,2;58,8;51,6;6,9;0,5;51,3;33,0;224,9;161,7;221,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
SUMIDOURO;1999;355;11;2;226,1;105,2;90,7;14,5;6,4;6,0;17,8;11,7;11,0;67,4;169,0;241,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
SUMIDOURO;2000;355;11;2;318,5;126,6;244,8;80,9;1,6;2,6;34,9;17,8;76,6;132,5;182,8;244,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
SUMIDOURO;2001;355;11;2;93,7;203,4;97,4;32,0;65,8;6,6;0,0;6,8;15,7;74,8;191,7;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
SUMIDOURO;2002;355;11;2;78,3;41,5;12,1;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00





TERESÓPOLIS;2000;871;11;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;25,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TERESÓPOLIS;2006;871;11;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;570,6;332,0;0;0;0;0;0;0;0;0;0;0;89;87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,40;20,00
TERESÓPOLIS;2007;871;11;3;622,4;200,8;141,6;302,6;129,4;37,0;95,6;13,6;107,2;111,8;434,8;392,4;89;82;79;87;88;82;81;78;76;81;86;84;19,90;20,70;21,20;18,90;15,30;15,70;15,30;15,90;17,20;18,80;18,40;20,20
TERESÓPOLIS;2008;871;11;3;388,0;453,6;471,8;254,4;93,6;72,6;22,0;123,4;130,2;212,8;451,8;375,8;85;87;87;88;86;87;81;81;85;85;91;90;19,30;19,90;19,40;18,60;15,30;15,10;13,60;16,40;15,40;18,40;17,40;18,40
TERESÓPOLIS;2009;871;11;3;608,0;154,2;280,6;202,8;213,2;113,6;125,6;85,2;255,0;486,2;687,6;574,6;87;83;87;90;86;88;87;81;85;90;82;87;20,10;21,10;20,10;17,30;16,40;14,20;15,80;15,80;18,20;18,20;21,40;20,10
TERESÓPOLIS;2010;871;11;3;266,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;79;0;0;0;0;0;0;0;0;0;0;0;22,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00





TRAJANO DE MORAIS;1965;655;1;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;185,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1966;655;1;2;240,4;40,4;161,2;236,6;81,0;29,0;238,0;33,8;67,0;17,8;75,2;306,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1967;655;1;2;298,2;176,6;256,0;0,0;0,0;39,4;100,4;3,0;52,8;30,8;208,7;367,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1968;655;1;2;108,6;242,6;186,8;18,6;19,0;26,2;169,2;107,2;78,4;128,8;61,2;167,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1969;655;1;2;116,2;207,2;247,2;103,8;35,8;248,2;69,0;39,6;59,2;165,2;111,6;177,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1970;655;1;2;133,4;139,4;100,8;130,8;31,4;31,0;201,2;90,4;147,8;125,0;280,2;114,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1971;655;1;2;44,2;169,2;203,8;112,0;49,0;0,0;0,0;90,6;112,8;96,9;364,2;343,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1972;655;1;2;171,4;122,0;104,8;80,6;58,6;21,2;79,2;52,4;180,5;100,2;369,0;378,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1973;655;1;2;203,4;212,6;182,8;136,0;78,2;40,8;16,7;26,6;53,1;196,5;172,1;228,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1974;655;1;2;264,2;113,8;120,5;86,0;48,0;40,4;2,0;15,6;12,4;132,8;128,0;268,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1975;655;1;2;293,0;243,0;82,0;87,0;152,0;55,2;40,6;18,6;92,6;266,2;202,0;88,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1976;655;1;2;93,4;107,4;94,8;34,0;61,8;27,8;75,5;105,6;137,4;144,9;166,0;310,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1977;655;1;2;226,5;33,4;124,7;242,5;60,3;22,8;19,2;22,0;171,7;200,3;474,6;277,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1978;655;1;2;167,0;265,3;72,9;72,8;100,1;56,8;71,0;41,6;55,2;103,4;240,9;297,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1979;655;1;2;257,8;538,5;154,2;89,6;37,2;15,6;48,9;48,5;54,6;118,3;314,2;305,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1980;655;1;2;366,2;70,4;26,3;162,9;80,6;43,8;16,4;58,1;28,7;216,5;183,9;319,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1981;655;1;2;222,0;209,9;134,5;218,9;50,6;24,4;30,9;13,3;14,4;157,5;229,4;298,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1982;655;1;2;273,1;106,0;429,0;130,0;50,0;21,0;37,0;103,0;59,0;148,0;101,0;279,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1983;655;1;2;228,0;172,0;107,0;200,0;102,0;103,4;51,3;0,0;529,6;357,0;210,0;291,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1984;655;1;2;257,0;241,0;311,0;245,0;75,0;9,0;22,6;121,8;93,9;141,5;301,5;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1985;655;1;2;678,8;190,1;273,0;35,7;62,6;14,7;83,2;49,0;109,2;0,0;232,6;326,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1986;655;1;2;130,0;203,5;399,5;235,2;11,8;58,1;276,2;42,5;469,1;131,1;213,3;960,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1987;655;1;2;1379,6;20,0;1376,0;312,1;13,2;20,9;1,0;11,3;68,8;107,2;236,4;160,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1988;655;1;2;102,5;302,2;156,1;0,0;0,0;51,2;2,7;0,4;3,2;75,3;199,3;133,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1989;655;1;2;153,5;61,8;161,6;118,4;50,3;35,2;21,4;8,2;83,7;96,6;230,2;184,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1990;655;1;2;31,8;97,3;182,8;149,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1991;655;1;2;341,4;109,5;218,5;50,3;38,5;20,5;15,6;36,2;34,5;69,1;243,9;183,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1992;655;1;2;266,1;41,4;217,1;87,8;95,9;48,6;47,9;28,8;225,1;94,5;291,4;162,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1993;655;1;2;126,3;10,2;88,4;92,5;20,3;20,6;11,2;11,7;88,1;74,1;50,9;81,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1994;655;1;2;183,3;42,6;292,7;113,4;42,4;75,6;29,0;29,2;27,3;80,2;85,8;125,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1995;655;1;2;144,6;341,3;114,1;133,3;68,0;28,3;61,0;58,4;98,4;183,9;212,1;156,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1996;655;1;2;274,9;115,3;172,7;68,4;22,8;45,0;6,4;49,4;239,7;109,3;407,5;268,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1997;655;1;2;226,9;55,0;167,8;25,7;32,8;21,3;0,7;20,1;96,1;136,7;174,4;230,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1998;655;1;2;182,0;240,4;47,7;63,2;82,7;13,8;4,7;41,7;40,6;262,2;148,5;123,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;1999;655;1;2;207,2;56,2;147,7;90,9;10,9;47,9;36,8;48,5;28,6;109,5;121,0;232,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;2000;655;1;2;265,7;194,7;43,5;37,7;15,9;4,1;22,4;31,6;70,0;40,8;202,3;104,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;2001;655;1;2;101,4;148,1;97,5;30,7;42,1;5,5;4,8;47,7;95,8;142,2;241,8;251,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRAJANO DE MORAIS;2002;655;1;2;146,2;175,9;17,3;33,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00





TRES RIOS;1936;269;7;2;0,0;0,0;0,0;0,0;0,1;5,3;1,3;26,4;39,0;44,8;95,6;228,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1937;269;7;2;189,6;187,9;50,7;52,7;60,7;14,5;2,0;11,5;15,0;125,6;238,5;477,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1938;269;7;2;117,5;166,1;50,5;63,1;47,5;16,6;1,0;55,1;48,8;89,8;81,5;345,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1939;269;7;2;134,0;79,3;66,3;64,0;13,7;0,0;3,5;6,2;19,9;21,2;168,6;280,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1940;269;7;2;281,3;195,5;134,2;7,0;0,0;5,8;9,1;0,0;31,9;41,8;238,2;244,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1941;269;7;2;185,4;27,8;107,2;60,5;41,6;13,0;61,8;7,3;170,2;48,0;174,6;224,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1942;269;7;2;94,6;48,7;129,7;32,6;21,9;10,8;45,5;1,2;44,0;157,1;135,6;108,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1943;269;7;2;460,8;109,1;46,8;17,6;0,0;19,4;0,0;40,1;38,9;172,1;71,3;284,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1944;269;7;2;208,9;163,8;144,9;60,3;2,2;12,3;3,6;0,0;6,8;85,3;97,3;239,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1945;269;7;2;310,4;176,2;102,8;80,0;40,0;50,0;1,0;32,0;12,0;45,0;114,0;278,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1946;269;7;2;232,0;130,0;239,0;62,0;24,0;10,0;6,0;0,0;23,0;112,0;152,1;128,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1947;269;7;2;245,0;330,0;298,0;9,0;24,0;7,0;32,0;43,0;34,0;79,0;194,1;227,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1948;269;7;2;82,0;253,0;198,0;12,0;19,0;9,0;1,0;1,0;15,0;46,2;95,0;254,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1949;269;7;2;381,0;221,6;107,6;9,0;7,0;25,0;2,0;0,0;0,0;110,0;101,0;256,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1950;269;7;2;282,0;135,0;127,0;96,0;68,0;38,0;2,0;0,0;25,0;93,0;146,0;130,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1951;269;7;2;309,0;158,0;142,0;13,0;36,0;0,0;11,0;0,0;0,0;38,0;54,0;177,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1952;269;7;2;312,0;179,0;236,0;89,0;2,0;52,0;40,0;35,0;49,0;98,0;223,0;289,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1953;269;7;2;148,0;94,0;103,0;74,0;29,0;8,0;2,0;7,0;28,0;30,0;160,0;194,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1954;269;7;2;68,0;290,0;69,1;38,2;85,0;14,0;1,0;0,0;3,0;54,0;83,0;109,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1955;269;7;2;274,0;27,0;92,0;70,0;15,0;12,0;0,0;0,0;8,0;33,0;78,0;338,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1956;269;7;2;80,0;119,0;96,0;14,0;71,0;24,0;36,0;26,0;54,0;90,0;79,0;214,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1957;269;7;2;207,0;151,0;213,0;71,0;18,0;6,0;11,0;0,0;84,0;29,0;94,0;325,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1958;269;7;2;180,0;138,0;56,0;104,0;69,0;21,0;56,0;2,0;82,0;158,0;69,0;156,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1959;269;7;2;240,0;87,0;189,0;0,0;0,0;0,0;0,0;34,0;0,0;56,0;143,0;114,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1960;269;7;2;194,0;170,0;286,0;28,0;68,0;5,0;0,0;2,0;27,0;68,0;53,0;143,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1961;269;7;2;439,0;231,0;192,0;58,0;23,0;17,0;6,0;0,0;1,0;7,0;77,0;147,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1962;269;7;2;128,0;328,0;37,0;42,0;29,0;5,0;5,0;4,0;30,0;136,0;199,0;265,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1963;269;7;2;99,0;204,0;61,0;17,0;14,0;0,0;0,0;2,0;0,0;18,0;71,0;113,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1964;269;7;2;200,0;277,0;19,0;62,0;22,0;5,0;50,0;3,0;13,0;165,0;49,0;242,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1965;269;7;2;377,0;363,0;97,0;54,2;68,0;26,0;25,0;24,0;36,0;206,0;177,0;163,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1966;269;7;2;434,0;124,0;140,0;28,0;54,0;0,0;2,0;8,0;4,0;335,0;344,0;500,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1967;269;7;2;311,0;80,0;281,0;20,0;2,0;24,0;7,0;0,0;6,0;122,0;273,0;230,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1968;269;7;2;193,0;91,0;17,0;6,0;0,0;1,0;7,0;19,0;26,0;67,3;31,0;123,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1969;269;7;2;364,5;54,6;122,6;31,0;0,0;15,0;17,0;43,0;17,0;78,0;103,1;143,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1970;269;7;2;124,3;30,3;50,7;17,0;2,0;2,0;15,0;63,0;27,0;66,2;49,0;51,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1971;269;7;2;37,2;67,0;79,0;36,0;13,0;60,0;1,0;27,0;93,0;44,0;173,0;227,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1972;269;7;2;102,0;89,0;91,9;50,6;43,0;3,0;44,0;30,0;27,0;86,0;124,0;167,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1973;269;7;2;239,0;107,0;69,0;45,2;16,0;14,0;1,0;8,0;10,0;143,0;151,0;112,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1974;269;7;2;85,0;11,0;67,0;81,0;23,0;80,0;0,0;2,0;0,0;250,7;57,9;207,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1975;269;7;2;306,6;231,2;38,0;46,5;49,9;3,2;8,6;14,0;38,0;121,7;296,5;129,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1976;269;7;2;115,1;165,6;105,9;28,3;68,9;38,6;27,2;54,5;178,5;169,6;181,7;224,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1977;269;7;2;283,8;0,0;92,9;44,5;12,0;3,4;4,9;0,0;83,7;47,0;268,9;282,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1982;269;7;2;235,1;72,8;402,4;39,4;17,4;29,3;23,2;58,1;5,1;118,3;106,0;248,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1983;269;7;2;349,5;48,1;157,7;124,3;98,9;128,2;28,9;0,0;256,2;96,9;186,1;129,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1984;269;7;2;76,3;13,1;0,0;69,8;27,1;0,0;3,3;37,4;66,2;25,6;114,3;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TRES RIOS;1985;269;7;2;404,8;253,2;165,1;20,1;19,9;8,4;0,0;25,0;41,4;94,4;154,3;330,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
